record_id,city,country,date,population_millions,industrialization_index,forest_cover_percent,urbanization_rate_percent,gdp_per_capita_usd,renewable_energy_percent,vehicle_density_per_1000,green_space_area_km2,pm2_5,pm10,no2,so2,co,o3,aqi
AQI1098,Mumbai,India,2024-02-17,12.56,63.8,21.6,97.3,3190.0,17.5,511.8,4.8,68.4,111.4,26.9,19.9,2.37,31.5,104.7
AQI1790,Bangkok,Thailand,2024-02-09,10.37,60.3,30.7,87.9,8306.0,23.6,556.5,1.0,62.5,99.1,37.4,12.8,2.18,45.5,93.1
AQI2078,Paris,France,2024-01-28,11.3,34.0,21.1,93.6,47249.0,52.6,8568.766821004248,10.9,47.1,71.1,25.2,5.6,1.12,35.1,73.9
AQI1759,Bangkok,Thailand,2024-01-09,10.37,60.3,30.7,87.9,8306.0,23.6,556.5,1.0,60.8,93.6,31.5,18.9,2.53,34.8,88.1
AQI1140,Beijing,China,2024-02-09,21.39,82.2,22.0,88.9,17964.0,12.3,481.5,12.6,89.2,139.2,44.8,27.2,3.1,37.3,127.6
AQI2347,Sydney,Australia,2024-02-16,5.88,29.5,47.0,94.6,56779.0,56.6,330.3,19.9,20.0,30.6,7.8,4.8,1.39,33.6,31.2
AQI1929,Tokyo,Japan,2024-01-29,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,40.4,65.9,27.8,4.9,1.65,33.4,59.2
AQI1708,Moscow,Russia,2024-01-08,12.52,51.6,49.7,92.2,14053.0,36.7,426.8,24.6,41.0,58.5,26.3,13.0,1.55,34.6,62.4
AQI2354,Singapore,Singapore,2024-01-04,5.42,54.4,23.4,100.0,72404.0,66.4,373.3,13.3,39.2,63.5,29.7,,1.44,34.0,64.3
AQI2833,Ho Chi Minh City,Vietnam,2024-02-02,9.59,55.0,39.4,81.4,4512.0,12.7,422.8,24.8,54.0,80.0,23.6,13.8,2.15,9.4,82.5
AQI2351,Singapore,Singapore,2024-01-01,5.42,54.4,23.4,100.0,72404.0,66.4,373.3,13.3,50.0,88.9,21.5,16.6,1.97,36.4,74.4
AQI2178,Madrid,Spain,2024-01-28,6.87,37.2,33.1,92.5,33551.0,34.2,385.5,21.4,38.3,57.4,23.8,6.9,1.63,36.6,59.1
AQI2698,Riyadh,Saudi Arabia,2024-02-17,7.97,67.1,3.6,84.6,23083.0,32.3,440.6,1.0,75.9,128.4,27.2,20.4,2.02,40.5,112.2
AQI1129,Beijing,China,2024-01-29,21.39,82.2,22.0,88.9,17964.0,12.3,481.5,12.6,89.8,137.4,42.6,20.9,3.18,21.5,125.9
AQI2153,Madrid,Spain,2024-01-03,6.87,37.2,33.1,92.5,33551.0,34.2,385.5,21.4,44.3,72.2,18.5,8.6,1.43,52.2,64.5
AQI2039,London,UK,2024-02-08,9.16,34.9,30.7,95.0,49864.0,50.8,434.4,21.7,36.2,59.7,16.3,6.2,1.2,41.7,62.7
AQI2299,Toronto,Canada,2024-02-18,2.62,28.2,28.8,91.2,50568.0,59.3,277.0,22.5,47.0,69.3,10.8,1.9,1.18,25.0,64.1
AQI2359,Singapore,Singapore,2024-01-09,5.42,54.4,23.4,100.0,72404.0,66.4,373.3,13.3,36.3,65.0,32.9,8.1,2.3,35.1,64.2
AQI1523,Mexico City,Mexico,2024-01-23,22.38,57.0,35.7,88.2,11525.0,14.1,424.1,3.1,59.3,95.9,26.5,14.1,1.56,36.4,92.4
AQI1265,Dhaka,Bangladesh,2024-01-15,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,67.6,117.7,39.1,18.1,2.74,33.6,109.5
AQI2796,Kuala Lumpur,Malaysia,2024-02-15,8.48,52.2,55.3,93.6,11160.0,13.1,473.7,27.7,39.9,56.9,18.2,14.4,2.14,31.8,53.9
AQI1922,Tokyo,Japan,2024-01-22,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,44.7,63.8,26.8,8.7,2.0,29.4,58.2
AQI2588,Buenos Aires,Argentina,2024-02-07,15.51,40.7,16.2,89.5,10293.0,24.9,419.3,1.0,61.0,94.8,32.2,6.3,2.18,29.9,79.0
AQI1632,New York,USA,2024-02-01,8.5,42.2,36.0,94.8,74047.0,58.9,335.3,35.6,46.6,77.5,32.3,11.5,1.94,20.7,75.6
AQI1499,Lagos,Nigeria,2024-02-18,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,67.0,113.6,32.5,18.0,2.19,49.2,101.6
AQI2643,Santiago,Chile,2024-02-12,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,58.9,95.7,23.1,13.5,1.18,38.8,82.5
AQI2325,Sydney,Australia,2024-01-25,5.88,29.5,47.0,94.6,56779.0,56.6,330.3,19.9,11.3,25.9,15.5,7.3,1.17,35.6,26.4
AQI2657,Riyadh,Saudi Arabia,2024-01-07,7.97,67.1,3.6,84.6,23083.0,32.3,440.6,1.0,66.3,99.4,32.5,11.6,2.4,44.0,104.5
AQI1906,Tokyo,Japan,2024-01-06,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,17.6,30.6,33.1,6.3,1.6,39.6,40.5
AQI1433,Cairo,Egypt,2024-02-02,20.65,62.5,7.3,82.7,4267.0,23.4,427.6,2.1,83.4,136.9,32.8,19.0,2.1,47.5,126.8
AQI2913,Stockholm,Sweden,2024-01-13,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,14.5,28.7,9.4,3.1,1.01,14.6,20.1
AQI2280,Toronto,Canada,2024-01-30,2.62,28.2,28.8,91.2,50568.0,59.3,277.0,22.5,28.9,50.3,19.9,6.9,1.12,23.1,40.2
AQI1069,Mumbai,India,2024-01-19,12.56,63.8,21.6,97.3,3190.0,17.5,511.8,4.8,65.2,99.2,40.7,18.8,2.11,34.9,92.4
AQI1928,Tokyo,Japan,2024-01-28,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,45.8,68.2,23.2,3.0,2.41,35.5,63.6
AQI2428,Hong Kong,China,2024-01-28,7.57,46.2,47.6,99.6,46494.0,47.0,437.9,37.1,35.3,44.1,26.5,13.0,2.15,26.2,56.3
AQI2196,Madrid,Spain,2024-02-15,6.87,37.2,33.1,92.5,33551.0,34.2,385.5,21.4,58.3,92.7,25.9,6.6,1.8,44.3,84.6
AQI2982,Wellington,New Zealand,2024-02-01,0.45,20.1,31.4,86.7,48404.0,57.2,253.7,18.9,21.3,22.3,6.1,5.9,0.97,32.1,35.8
AQI1574,Los Angeles,USA,2024-01-24,4.01,46.8,42.7,95.8,66782.0,47.0,384.8,40.7,48.0,75.5,24.5,13.0,1.51,49.2,63.9
AQI1335,Jakarta,Indonesia,2024-02-04,10.45,57.5,49.8,89.5,4903.0,18.6,401.2,15.7,46.6,65.9,24.5,10.8,2.12,33.2,65.6
AQI1339,Jakarta,Indonesia,2024-02-08,10.45,57.5,49.8,89.5,4903.0,18.6,401.2,15.7,46.0,73.4,21.5,15.4,2.23,31.9,76.0
AQI1842,Manila,Philippines,2024-02-11,13.86,58.9,24.1,87.1,4432.0,15.6,432.2,6.4,62.4,98.0,31.2,18.9,1.73,16.7,86.8
AQI1384,Karachi,Pakistan,2024-02-03,15.59,72.9,19.0,88.0,1826.0,16.1,522.7,3.1,74.1,120.0,31.7,21.3,2.6,54.7,117.4
AQI2486,Nairobi,Kenya,2024-02-05,4.3,40.1,6.0,77.8,2023.0,15.4,453.8,10.3,49.2,74.0,15.5,9.6,1.75,41.8,67.1
AQI1056,Mumbai,India,2024-01-06,12.56,63.8,21.6,97.3,3190.0,17.5,511.8,4.8,56.5,90.5,33.4,15.8,2.61,26.1,85.7
AQI2939,Stockholm,Sweden,2024-02-08,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,12.0,16.2,8.4,1.0,1.44,49.2,30.1
AQI1770,Bangkok,Thailand,2024-01-20,10.37,60.3,30.7,87.9,8306.0,23.6,556.5,1.0,63.6,105.6,33.1,19.0,1.97,40.4,97.8
AQI2279,Toronto,Canada,2024-01-29,2.62,28.2,28.8,91.2,50568.0,59.3,277.0,22.5,27.2,40.8,16.1,5.8,1.56,47.6,41.2
AQI2532,Johannesburg,South Africa,2024-02-01,5.55,46.2,6.9,81.4,6932.0,19.9,394.8,1.0,58.3,97.1,18.4,14.4,1.91,42.7,83.4
AQI2114,Berlin,Germany,2024-01-14,3.43,38.5,31.6,95.6,49941.0,49.6,423.3,25.5,38.8,56.2,23.9,7.7,1.14,26.0,53.8
AQI2679,Riyadh,Saudi Arabia,2024-01-29,7.97,67.1,3.6,84.6,23083.0,32.3,440.6,1.0,78.8,127.3,29.8,19.9,2.47,51.0,118.5
AQI1171,Shanghai,China,2024-01-21,24.43,69.3,25.9,90.4,25603.0,34.8,461.9,5.5,72.5,118.5,36.3,17.4,2.57,34.6,111.7
AQI2709,Tehran,Iran,2024-01-09,8.82,59.2,3.4,82.5,4984.0,11.8,391.7,6.0,84.0,129.8,34.4,15.8,1.73,40.5,119.2
AQI1949,Tokyo,Japan,2024-02-18,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,24.7,43.6,26.1,4.6,2.14,23.9,43.6
AQI1327,Jakarta,Indonesia,2024-01-27,10.45,57.5,49.8,89.5,4903.0,18.6,401.2,15.7,46.1,69.8,32.6,15.1,2.21,27.3,61.2
AQI1504,Mexico City,Mexico,2024-01-04,22.38,57.0,35.7,88.2,11525.0,14.1,424.1,3.1,49.3,79.1,32.1,14.1,2.33,41.6,81.1
AQI1993,Seoul,South Korea,2024-02-12,9.44,53.5,23.2,93.8,33071.0,41.4,409.7,5.8,61.9,96.8,17.7,12.4,1.27,40.1,79.9
AQI1410,Cairo,Egypt,2024-01-10,20.65,62.5,7.3,82.7,4267.0,23.4,427.6,2.1,80.7,125.5,32.3,12.3,2.19,48.9,110.9
AQI2516,Johannesburg,South Africa,2024-01-16,5.55,46.2,6.9,81.4,6932.0,19.9,394.8,1.0,53.2,80.3,19.7,13.5,1.37,48.9,72.9
AQI1298,Dhaka,Bangladesh,2024-02-17,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,86.5,142.8,39.9,20.3,2.54,43.6,128.3
AQI1876,Istanbul,Turkey,2024-01-26,15.58,54.7,15.3,88.9,10428.0,22.0,432.0,1.0,67.1,105.1,33.0,14.3,1.79,33.7,96.2
AQI2800,Kuala Lumpur,Malaysia,2024-02-19,8.48,52.2,55.3,93.6,11160.0,13.1,473.7,27.7,27.0,37.1,28.2,12.6,2.01,35.4,47.7
AQI2181,Madrid,Spain,2024-01-31,6.87,37.2,33.1,92.5,33551.0,34.2,385.5,21.4,32.2,47.8,14.6,10.0,1.89,35.3,46.0
AQI1833,Manila,Philippines,2024-02-02,13.86,58.9,24.1,87.1,4432.0,15.6,432.2,6.4,56.4,102.9,30.8,11.6,2.59,37.6,92.1
AQI1706,Moscow,Russia,2024-01-06,12.52,51.6,49.7,92.2,14053.0,36.7,426.8,24.6,29.4,51.2,27.5,10.8,1.88,29.5,56.3
AQI2797,Kuala Lumpur,Malaysia,2024-02-16,8.48,52.2,55.3,93.6,11160.0,13.1,473.7,27.7,56.9,88.0,30.0,7.9,2.02,34.6,84.3
AQI1672,Sao Paulo,BRAZIL,2024-01-22,21.91,48.2,42.3,90.6,12592.0,19.1,482.3,11.2,45.0,76.5,18.9,13.4,1.91,36.7,67.1
AQI1649,New York,USA,2024-02-18,8.5,42.2,36.0,94.8,74047.0,58.9,335.3,35.6,46.4,75.0,20.8,12.1,1.79,50.8,63.1
AQI1448,Cairo,Egypt,2024-02-17,20.65,62.5,7.3,82.7,4267.0,23.4,427.6,2.1,81.8,132.2,39.8,14.4,2.11,31.2,120.2
AQI2681,Riyadh,Saudi Arabia,2024-01-31,7.97,67.1,3.6,84.6,23083.0,32.3,440.6,1.0,73.2,116.6,39.3,16.2,2.22,16.1,114.0
AQI2539,Johannesburg,South Africa,2024-02-08,5.55,46.2,6.9,81.4,6932.0,19.9,394.8,1.0,68.5,110.1,22.7,10.3,1.37,52.0,97.5
AQI2965,Wellington,New Zealand,2024-01-15,0.45,20.1,31.4,86.7,48404.0,57.2,253.7,18.9,13.4,16.0,10.1,1.0,0.63,38.0,32.8
AQI2617,Santiago,Chile,2024-01-17,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,46.6,77.4,28.8,8.9,1.66,42.5,68.9
AQI2615,Santiago,Chile,2024-01-15,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,41.1,75.3,28.1,11.1,1.75,35.4,68.7
AQI1532,mexico city,Mexico,2024-02-01,22.38,57.0,35.7,88.2,11525.0,14.1,424.1,3.1,62.6,100.4,21.7,16.6,2.46,24.7,92.6
AQI1408,Cairo,Egypt,2024-01-08,20.65,62.5,7.3,82.7,4267.0,23.4,427.6,2.1,74.3,117.8,33.1,17.5,2.39,37.7,108.3
AQI1200,Shanghai,China,2024-02-19,24.43,69.3,25.9,90.4,25603.0,34.8,461.9,5.5,58.1,105.3,31.7,17.1,2.47,39.2,94.7
AQI1474,Lagos,Nigeria,2024-01-24,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,53.9,85.8,31.0,21.2,1.87,41.1,89.7
AQI1739,Moscow,Russia,2024-02-08,12.52,51.6,49.7,92.2,14053.0,36.7,426.8,24.6,33.5,61.8,24.4,13.9,2.48,37.1,51.4
AQI1726,Moscow,Russia,2024-01-26,12.52,51.6,49.7,92.2,14053.0,36.7,426.8,24.6,38.0,67.0,25.7,8.6,2.29,29.2,59.5
AQI1743,Moscow,Russia,2024-02-12,12.52,51.6,49.7,92.2,14053.0,36.7,426.8,24.6,38.5,60.0,19.9,10.5,1.95,37.9,60.8
AQI1217,Lahore,PAKISTAN,2024-01-17,11.05,73.1,13.5,85.4,1687.0,22.3,511.7,11.1,65.5,99.9,35.4,21.2,2.87,29.9,106.0
AQI1254,Dhaka,Bangladesh,2024-01-04,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,58.7,93.1,36.6,18.3,2.34,38.6,92.1
AQI1153,Shanghai,China,2024-01-03,24.43,69.3,25.9,90.4,25603.0,34.8,461.9,5.5,63.4,89.4,41.8,18.8,2.85,7.2,104.8
AQI1919,Tokyo,Japan,2024-01-19,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,32.5,41.2,25.1,6.7,1.79,14.6,57.5
AQI2224,Rome,Italy,2024-01-24,4.27,37.2,32.0,92.7,35529.0,47.6,322.5,25.5,25.2,33.1,21.9,7.0,1.3,45.4,42.1
AQI2253,Toronto,Canada,2024-01-03,2.62,28.2,28.8,91.2,50568.0,59.3,277.0,22.5,21.5,42.4,18.7,1.3,1.24,35.2,40.2
AQI2705,Tehran,IRAN,2024-01-05,8.82,59.2,3.4,82.5,4984.0,11.8,391.7,6.0,74.9,113.2,22.4,17.0,1.41,51.8,108.2
AQI2983,Wellington,New Zealand,2024-02-02,0.45,20.1,31.4,86.7,48404.0,57.2,253.7,18.9,13.7,20.6,11.4,1.0,0.94,33.4,16.6
AQI2084,Paris,France,2024-02-03,11.3,34.0,21.1,93.6,47249.0,52.6,349.0,10.9,61.2,89.4,12.9,10.5,1.71,26.6,84.9
AQI2611,Santiago,Chile,2024-01-11,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,57.5,100.4,30.5,11.7,1.89,51.6,83.7
AQI2830,Ho Chi Minh City,Vietnam,2024-01-30,9.59,55.0,39.4,81.4,4512.0,12.7,422.8,24.8,51.2,83.6,20.9,14.2,1.61,37.7,64.3
AQI1531,Mexico City,Mexico,2024-01-31,22.38,57.0,35.7,88.2,11525.0,14.1,424.1,3.1,50.4,74.5,24.6,9.8,1.85,36.2,68.8
AQI2138,Berlin,Germany,2024-02-07,3.43,38.5,31.6,95.6,49941.0,49.6,423.3,25.5,35.7,63.7,20.2,9.4,2.15,37.9,55.6
AQI2250,Rome,Italy,2024-02-19,4.27,37.2,32.0,92.7,35529.0,47.6,322.5,25.5,41.2,60.0,18.2,6.6,1.49,38.5,62.3
AQI1241,Lahore,Pakistan,2024-02-10,11.05,73.1,13.5,85.4,1687.0,22.3,511.7,11.1,82.8,130.9,40.3,22.0,2.32,48.8,117.3
AQI2858,Warsaw,Poland,2024-01-08,2.19,46.7,18.0,87.6,18206.0,28.6,369.0,11.4,53.9,75.1,20.2,10.2,1.2,52.2,67.6
AQI1987,Seoul,South Korea,2024-02-06,9.44,53.5,23.2,93.8,33071.0,41.4,409.7,5.8,50.2,81.0,28.6,10.0,1.87,34.5,83.2
AQI1188,Shanghai,China,2024-02-07,24.43,69.3,25.9,90.4,25603.0,34.8,461.9,5.5,71.5,117.0,43.2,20.6,2.11,10.6,109.6
AQI1247,Lahore,Pakistan,2024-02-16,11.05,73.1,13.5,85.4,1687.0,22.3,511.7,11.1,80.6,119.4,35.3,17.6,3.25,36.2,116.9
AQI2410,Hong Kong,China,2024-01-10,7.57,46.2,47.6,99.6,46494.0,47.0,437.9,37.1,47.2,79.6,25.9,7.9,1.7,46.9,72.5
AQI2390,SINGAPORE,Singapore,2024-02-09,5.42,54.4,,100.0,72404.0,66.4,373.3,13.3,47.1,74.1,33.1,14.4,1.96,27.6,68.0
AQI2471,Nairobi,Kenya,2024-01-21,4.3,40.1,6.0,77.8,2023.0,15.4,453.8,10.3,67.6,105.0,19.3,13.4,1.27,27.0,96.4
AQI2637,Santiago,Chile,2024-02-06,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,57.6,87.7,18.5,16.3,1.64,27.9,78.8
AQI1693,Sao Paulo,Brazil,2024-02-12,21.91,48.2,42.3,90.6,12592.0,19.1,482.3,11.2,50.2,86.6,28.2,12.9,2.05,23.4,75.9
AQI1303,Jakarta,Indonesia,2024-01-03,10.45,57.5,49.8,89.5,4903.0,18.6,401.2,15.7,49.8,79.2,27.5,14.3,1.81,53.4,67.9
AQI1284,Dhaka,Bangladesh,2024-02-03,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,70.6,117.9,31.4,20.4,2.69,47.5,119.5
AQI2567,Buenos Aires,Argentina,2024-01-17,15.51,40.7,16.2,89.5,10293.0,24.9,419.3,1.0,57.0,88.9,19.0,9.3,1.78,21.0,83.5
AQI1506,Mexico City,Mexico,2024-01-06,22.38,57.0,35.7,88.2,11525.0,14.1,424.1,3.1,53.4,96.9,26.8,12.1,2.44,19.2,78.6
AQI2926,Stockholm,Sweden,2024-01-26,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,5.0,12.9,12.7,1.0,1.35,38.6,17.4
AQI1322,Jakarta,Indonesia,2024-01-22,10.45,57.5,49.8,89.5,4903.0,18.6,401.2,15.7,47.2,87.5,44.7,15.7,2.0,37.9,83.4
AQI2655,Riyadh,Saudi Arabia,2024-01-05,7.97,67.1,3.6,84.6,23083.0,32.3,440.6,1.0,70.9,114.3,39.0,19.6,2.13,16.2,102.0
AQI2258,Toronto,Canada,2024-01-08,2.62,28.2,28.8,91.2,50568.0,59.3,277.0,22.5,35.2,58.1,20.3,5.1,0.75,10.5,50.7
AQI2309,Sydney,Australia,2024-01-09,5.88,29.5,47.0,94.6,56779.0,56.6,330.3,19.9,17.2,29.4,12.3,1.0,0.69,45.2,26.3
AQI1622,New York,USA,2024-01-22,8.5,42.2,36.0,94.8,74047.0,58.9,335.3,35.6,32.7,59.2,23.4,11.7,1.69,23.0,47.0
AQI2574,Buenos Aires,Argentina,2024-01-24,15.51,40.7,16.2,89.5,10293.0,24.9,419.3,1.0,59.7,102.1,29.8,15.8,1.66,30.4,91.6
AQI2040,London,UK,2024-02-09,9.16,34.9,30.7,95.0,49864.0,50.8,434.4,21.7,62.3,100.2,24.1,1.1,2.11,43.2,85.5
AQI1123,beijing,China,2024-01-23,21.39,82.2,22.0,88.9,17964.0,12.3,481.5,12.6,79.3,134.0,54.6,21.4,2.67,47.1,125.0
AQI1979,Seoul,South Korea,2024-01-29,9.44,53.5,23.2,93.8,33071.0,41.4,409.7,5.8,67.3,115.8,34.1,17.2,2.07,36.8,104.2
AQI1511,mexico city,Mexico,2024-01-11,22.38,57.0,35.7,88.2,11525.0,14.1,424.1,3.1,55.4,102.0,29.7,12.4,2.32,37.8,91.8
AQI1281,Dhaka,Bangladesh,2024-01-31,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,79.1,132.2,28.2,16.7,2.3,27.5,116.1
AQI2252,Toronto,Canada,2024-01-02,,28.2,28.8,91.2,50568.0,59.3,277.0,22.5,14.3,20.7,16.1,5.6,1.59,,35.3
AQI2242,Rome,Italy,2024-02-11,4.27,37.2,32.0,92.7,35529.0,47.6,322.5,25.5,36.6,58.2,17.6,6.3,1.59,25.8,49.1
AQI2385,Singapore,Singapore,2024-02-04,5.42,54.4,23.4,100.0,72404.0,66.4,373.3,13.3,45.5,77.5,29.9,12.7,2.28,31.1,71.3
AQI1986,Seoul,South Korea,2024-02-05,9.44,53.5,23.2,93.8,33071.0,41.4,409.7,5.8,41.9,65.4,27.3,18.7,2.19,51.9,71.3
AQI2839,Ho Chi Minh City,Vietnam,2024-02-08,9.59,55.0,39.4,81.4,4512.0,12.7,422.8,24.8,53.9,90.0,23.6,11.5,2.24,17.0,76.4
AQI2051,Paris,France,2024-01-01,11.3,34.0,21.1,93.6,47249.0,52.6,349.0,10.9,45.7,70.7,11.9,1.0,1.87,43.0,64.9
AQI1678,Sao Paulo,Brazil,2024-01-28,21.91,48.2,42.3,90.6,12592.0,19.1,482.3,11.2,69.8,114.8,29.2,14.9,2.85,42.4,107.9
AQI1519,Mexico City,Mexico,2024-01-19,22.38,57.0,35.7,88.2,11525.0,14.1,424.1,3.1,64.0,101.4,47.7,21.5,2.16,33.6,103.2
AQI2011,london,UK,2024-01-11,9.16,34.9,30.7,95.0,49864.0,50.8,434.4,21.7,28.6,39.8,23.6,5.1,1.4,29.0,48.3
AQI2958,Wellington,New Zealand,2024-01-08,0.45,20.1,31.4,86.7,48404.0,57.2,253.7,18.9,19.7,29.6,6.1,1.0,1.22,17.0,37.3
AQI1068,Mumbai,India,2024-01-18,12.56,63.8,21.6,97.3,3190.0,17.5,511.8,4.8,53.0,80.9,27.7,22.2,2.69,36.7,89.7
AQI1333,Jakarta,Indonesia,2024-02-02,10.45,57.5,49.8,89.5,4903.0,18.6,401.2,15.7,39.2,57.1,30.8,13.7,2.07,24.9,61.3
AQI1569,LOS ANGELES,USA,2024-01-19,4.01,46.8,42.7,95.8,66782.0,47.0,384.8,40.7,24.1,37.7,21.2,9.9,1.64,13.5,38.7
AQI1858,Istanbul,TURKEY,2024-01-08,15.58,54.7,15.3,88.9,10428.0,22.0,432.0,1.0,64.3,106.5,28.2,14.7,2.0,22.9,94.0
AQI2195,Madrid,Spain,2024-02-14,6.87,37.2,33.1,92.5,33551.0,34.2,385.5,21.4,30.4,44.2,22.7,7.8,1.87,36.9,47.7
AQI2430,Hong Kong,China,2024-01-30,7.57,46.2,47.6,99.6,46494.0,47.0,437.9,37.1,38.3,68.2,23.5,4.6,2.13,49.7,58.7
AQI2029,London,UK,2024-01-29,9.16,34.9,30.7,95.0,,50.8,434.4,21.7,46.9,79.6,28.8,5.0,1.27,30.3,70.0
AQI1473,Lagos,Nigeria,2024-01-23,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,69.0,107.0,27.3,15.5,2.54,37.5,91.5
AQI2083,Paris,France,2024-02-02,11.3,34.0,21.1,93.6,47249.0,52.6,349.0,10.9,42.7,70.1,23.4,4.3,1.51,38.1,58.6
AQI1512,Mexico City,Mexico,2024-01-12,22.38,57.0,35.7,88.2,11525.0,14.1,424.1,3.1,44.3,75.3,34.5,14.2,2.31,44.9,77.4
AQI1478,Lagos,Nigeria,2024-01-28,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,56.9,87.5,31.0,16.5,2.41,18.3,90.0
AQI2276,Toronto,Canada,2024-01-26,2.62,28.2,28.8,91.2,50568.0,59.3,277.0,22.5,31.5,41.2,11.9,3.5,1.46,29.6,48.9
AQI2398,Singapore,Singapore,2024-02-17,5.42,54.4,23.4,100.0,72404.0,66.4,373.3,13.3,54.0,93.6,22.7,14.8,1.65,28.0,83.3
AQI1319,Jakarta,Indonesia,2024-01-19,10.45,57.5,49.8,89.5,4903.0,18.6,401.2,15.7,54.2,80.9,26.8,15.2,2.29,30.0,77.3
AQI1948,Tokyo,Japan,2024-02-17,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,33.5,53.9,25.2,8.0,1.74,39.8,48.6
AQI2716,Tehran,Iran,2024-01-16,8.82,59.2,3.4,82.5,4984.0,11.8,391.7,6.0,72.3,117.1,22.3,16.0,1.87,34.9,94.3
AQI2068,Paris,France,2024-01-18,11.3,34.0,21.1,93.6,47249.0,52.6,349.0,10.9,35.9,46.1,29.6,3.5,1.17,47.9,51.9
AQI1582,Los Angeles,USA,2024-02-01,4.01,46.8,42.7,95.8,66782.0,47.0,384.8,40.7,23.5,34.9,27.4,8.7,1.67,43.5,39.1
AQI1133,Beijing,China,2024-02-02,21.39,82.2,22.0,88.9,17964.0,12.3,481.5,12.6,81.9,132.5,40.8,24.0,2.45,51.1,120.0
AQI2918,Stockholm,Sweden,2024-01-18,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,8.5,22.7,7.6,4.8,1.46,36.5,26.7
AQI1839,Manila,Philippines,2024-02-08,13.86,58.9,24.1,87.1,4432.0,15.6,432.2,6.4,56.6,87.2,29.6,18.2,2.08,20.5,89.1
AQI2237,Rome,Italy,2024-02-06,4.27,37.2,32.0,92.7,35529.0,47.6,322.5,25.5,23.8,26.0,18.2,5.2,1.49,36.5,29.7
AQI1857,Istanbul,Turkey,2024-01-07,15.58,54.7,15.3,88.9,10428.0,22.0,432.0,1.0,67.3,104.3,29.5,17.4,1.97,37.2,96.4
AQI2947,Stockholm,Sweden,2024-02-16,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,11.5,16.0,9.0,1.0,1.58,32.0,25.3
AQI1369,Karachi,Pakistan,2024-01-19,15.59,72.9,19.0,88.0,1826.0,16.1,522.7,3.1,87.0,137.9,33.3,18.1,2.33,29.3,119.7
AQI1733,Moscow,Russia,2024-02-02,12.52,51.6,49.7,92.2,14053.0,36.7,426.8,24.6,50.2,80.3,24.4,6.5,2.26,36.8,70.0
AQI2361,Singapore,Singapore,2024-01-11,5.42,54.4,23.4,100.0,72404.0,66.4,5712.8750635544175,13.3,51.5,86.3,26.0,8.4,1.68,48.0,74.2
AQI1126,Beijing,China,2024-01-26,21.39,82.2,22.0,88.9,17964.0,12.3,481.5,12.6,73.8,120.3,40.0,23.0,3.21,38.6,112.7
AQI2805,Ho Chi Minh City,Vietnam,2024-01-05,9.59,55.0,39.4,81.4,4512.0,12.7,422.8,24.8,49.8,79.5,34.9,15.0,1.6,11.8,71.0
AQI2038,London,UK,2024-02-07,9.16,34.9,30.7,95.0,49864.0,50.8,434.4,21.7,30.4,49.8,12.4,6.5,1.23,40.0,41.4
AQI1257,Dhaka,Bangladesh,2024-01-07,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,66.4,95.0,33.5,19.2,2.58,26.6,102.9
AQI2963,Wellington,New Zealand,2024-01-13,0.45,20.1,31.4,86.7,48404.0,57.2,253.7,18.9,20.6,38.6,18.2,1.0,1.56,25.2,41.3
AQI2107,Berlin,Germany,2024-01-07,-3.43,38.5,31.6,95.6,49941.0,49.6,423.3,25.5,28.0,45.6,21.9,3.0,1.83,48.7,46.3
AQI1290,Dhaka,Bangladesh,2024-02-09,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,85.9,137.9,37.2,,2.44,43.1,128.4
